battery_id,voltage,current,temperature,capacity,cycle_count,status
BATT08979,3.79,0.79,20.9,1479,79,OK
BATT08980,3.8,0.8,21.0,1480,80,WARN
BATT08981,3.81,0.81,21.1,1481,81,OK
BATT08982,3.82,0.82,21.2,1482,82,OK
BATT08983,3.83,0.83,21.3,1483,83,OK
BATT08984,3.84,0.84,21.4,1484,84,OK
BATT08985,3.85,0.85,21.5,1485,85,OK
BATT08986,3.86,0.86,21.6,1486,86,OK
BATT08987,3.87,0.87,21.7,1487,87,OK
BATT08988,3.88,0.88,21.8,1488,88,OK
BATT08989,3.89,0.89,21.9,1489,89,OK
BATT08990,3.9,0.9,22.0,1490,90,WARN
BATT08991,3.91,0.91,22.1,1491,91,OK
BATT08992,3.92,0.92,22.2,1492,92,OK
BATT08993,3.93,0.93,22.3,1493,93,OK
BATT08994,3.94,0.94,22.4,1494,94,OK
BATT08995,3.95,0.95,22.5,1495,95,OK
BATT08996,3.96,0.96,22.6,1496,96,OK
BATT08997,3.97,0.97,22.7,1497,97,OK
BATT08998,3.98,0.98,22.8,1498,98,OK
BATT08999,3.99,0.99,22.9,1499,99,OK
BATT09000,3.0,0.5,20.0,1000,0,WARN
BATT09001,3.01,0.51,20.1,1001,1,OK
BATT09002,3.02,0.52,20.2,1002,2,OK
BATT09003,3.03,0.53,20.3,1003,3,OK
BATT09004,3.04,0.54,20.4,1004,4,OK
BATT09005,3.05,0.55,20.5,1005,5,OK
BATT09006,3.06,0.56,20.6,1006,6,OK
BATT09007,3.07,0.57,20.7,1007,7,OK
BATT09008,3.08,0.58,20.8,1008,8,OK
BATT09009,3.09,0.59,20.9,1009,9,OK
BATT09010,3.1,0.6,21.0,1010,10,WARN
BATT09011,3.11,0.61,21.1,1011,11,OK
BATT09012,3.12,0.62,21.2,1012,12,OK
BATT09013,3.13,0.63,21.3,1013,13,OK
BATT09014,3.14,0.64,21.4,1014,14,OK
BATT09015,3.15,0.65,21.5,1015,15,OK
BATT09016,3.16,0.66,21.6,1016,16,OK
BATT09017,3.17,0.67,21.7,1017,17,OK
BATT09018,3.18,0.68,21.8,1018,18,OK
BATT09019,3.19,0.69,21.9,1019,19,OK
BATT09020,3.2,0.7,22.0,1020,20,WARN
BATT09021,3.21,0.71,22.1,1021,21,OK
BATT09022,3.22,0.72,22.2,1022,22,OK
BATT09023,3.23,0.73,22.3,1023,23,OK
BATT09024,3.24,0.74,22.4,1024,24,OK
BATT09025,3.25,0.75,22.5,1025,25,OK
BATT09026,3.26,0.76,22.6,1026,26,OK
BATT09027,3.27,0.77,22.7,1027,27,OK
BATT09028,3.28,0.78,22.8,1028,28,OK
BATT09029,3.29,0.79,22.9,1029,29,OK
BATT09030,3.3,0.8,20.0,1030,30,WARN
BATT09031,3.31,0.81,20.1,1031,31,OK
BATT09032,3.32,0.82,20.2,1032,32,OK
BATT09033,3.33,0.83,20.3,1033,33,OK
BATT09034,3.34,0.84,20.4,1034,34,OK
BATT09035,3.35,0.85,20.5,1035,35,OK
BATT09036,3.36,0.86,20.6,1036,36,OK
BATT09037,3.37,0.87,20.7,1037,37,OK
BATT09038,3.38,0.88,20.8,1038,38,OK
BATT09039,3.39,0.89,20.9,1039,39,OK
BATT09040,3.4,0.9,21.0,1040,40,WARN
BATT09041,3.41,0.91,21.1,1041,41,OK
BATT09042,3.42,0.92,21.2,1042,42,OK
BATT09043,3.43,0.93,21.3,1043,43,OK
BATT09044,3.44,0.94,21.4,1044,44,OK
BATT09045,3.45,0.95,21.5,1045,45,OK
BATT09046,3.46,0.96,21.6,1046,46,OK
BATT09047,3.47,0.97,21.7,1047,47,OK
BATT09048,3.48,0.98,21.8,1048,48,OK
BATT09049,3.49,0.99,21.9,1049,49,OK
BATT09050,3.5,0.5,22.0,1050,50,WARN
BATT09051,3.51,0.51,22.1,1051,51,OK
BATT09052,3.52,0.52,22.2,1052,52,OK
BATT09053,3.53,0.53,22.3,1053,53,OK
BATT09054,3.54,0.54,22.4,1054,54,OK
BATT09055,3.55,0.55,22.5,1055,55,OK
BATT09056,3.56,0.56,22.6,1056,56,OK
BATT09057,3.57,0.57,22.7,1057,57,OK
BATT09058,3.58,0.58,22.8,1058,58,OK
BATT09059,3.59,0.59,22.9,1059,59,OK
BATT09060,3.6,0.6,20.0,1060,60,WARN
BATT09061,3.61,0.61,20.1,1061,61,OK
BATT09062,3.62,0.62,20.2,1062,62,OK
BATT09063,3.63,0.63,20.3,1063,63,OK
BATT09064,3.64,0.64,20.4,1064,64,OK
BATT09065,3.65,0.65,20.5,1065,65,OK
BATT09066,3.66,0.66,20.6,1066,66,OK
BATT09067,3.67,0.67,20.7,1067,67,OK
BATT09068,3.68,0.68,20.8,1068,68,OK
BATT09069,3.69,0.69,20.9,1069,69,OK
BATT09070,3.7,0.7,21.0,1070,70,WARN
BATT09071,3.71,0.71,21.1,1071,71,OK
BATT09072,3.72,0.72,21.2,1072,72,OK
BATT09073,3.73,0.73,21.3,1073,73,OK
BATT09074,3.74,0.74,21.4,1074,74,OK
BATT09075,3.75,0.75,21.5,1075,75,OK
BATT09076,3.76,0.76,21.6,1076,76,OK
BATT09077,3.77,0.77,21.7,1077,77,OK
BATT09078,3.78,0.78,21.8,1078,78,OK
BATT09079,3.79,0.79,21.9,1079,79,OK
BATT09080,3.8,0.8,22.0,1080,80,WARN
BATT09081,3.81,0.81,22.1,1081,81,OK
BATT09082,3.82,0.82,22.2,1082,82,OK
BATT09083,3.83,0.83,22.3,1083,83,OK
BATT09084,3.84,0.84,22.4,1084,84,OK
BATT09085,3.85,0.85,22.5,1085,85,OK
BATT09086,3.86,0.86,22.6,1086,86,OK
BATT09087,3.87,0.87,22.7,1087,87,OK
BATT09088,3.88,0.88,22.8,1088,88,OK
BATT09089,3.89,0.89,22.9,1089,89,OK
BATT09090,3.9,0.9,20.0,1090,90,WARN
BATT09091,3.91,0.91,20.1,1091,91,OK
BATT09092,3.92,0.92,20.2,1092,92,OK
BATT09093,3.93,0.93,20.3,1093,93,OK
BATT09094,3.94,0.94,20.4,1094,94,OK
BATT09095,3.95,0.95,20.5,1095,95,OK
BATT09096,3.96,0.96,20.6,1096,96,OK
BATT09097,3.97,0.97,20.7,1097,97,OK
BATT09098,3.98,0.98,20.8,1098,98,OK
BATT09099,3.99,0.99,20.9,1099,99,OK
BATT09100,3.0,0.5,21.0,1100,0,WARN
BATT09101,3.01,0.51,21.1,1101,1,OK
BATT09102,3.02,0.52,21.2,1102,2,OK
BATT09103,3.03,0.53,21.3,1103,3,OK
BATT09104,3.04,0.54,21.4,1104,4,OK
BATT09105,3.05,0.55,21.5,1105,5,OK
BATT09106,3.06,0.56,21.6,1106,6,OK
BATT09107,3.07,0.57,21.7,1107,7,OK
BATT09108,3.08,0.58,21.8,1108,8,OK
BATT09109,3.09,0.59,21.9,1109,9,OK
BATT09110,3.1,0.6,22.0,1110,10,WARN
BATT09111,3.11,0.61,22.1,1111,11,OK
BATT09112,3.12,0.62,22.2,1112,12,OK
BATT09113,3.13,0.63,22.3,1113,13,OK
BATT09114,3.14,0.64,22.4,1114,14,OK
BATT09115,3.15,0.65,22.5,1115,15,OK
BATT09116,3.16,0.66,22.6,1116,16,OK
BATT09117,3.17,0.67,22.7,1117,17,OK
BATT09118,3.18,0.68,22.8,1118,18,OK
BATT09119,3.19,0.69,22.9,1119,19,OK
BATT09120,3.2,0.7,20.0,1120,20,WARN
BATT09121,3.21,0.71,20.1,1121,21,OK
BATT09122,3.22,0.72,20.2,1122,22,OK
BATT09123,3.23,0.73,20.3,1123,23,OK
BATT09124,3.24,0.74,20.4,1124,24,OK
BATT09125,3.25,0.75,20.5,1125,25,OK
BATT09126,3.26,0.76,20.6,1126,26,OK
BATT09127,3.27,0.77,20.7,1127,27,OK
BATT09128,3.28,0.78,20.8,1128,28,OK
BATT09129,3.29,0.79,20.9,1129,29,OK
BATT09130,3.3,0.8,21.0,1130,30,WARN
BATT09131,3.31,0.81,21.1,1131,31,OK
BATT09132,3.32,0.82,21.2,1132,32,OK
BATT09133,3.33,0.83,21.3,1133,33,OK
BATT09134,3.34,0.84,21.4,1134,34,OK
BATT09135,3.35,0.85,21.5,1135,35,OK
BATT09136,3.36,0.86,21.6,1136,36,OK
BATT09137,3.37,0.87,21.7,1137,37,OK
BATT09138,3.38,0.88,21.8,1138,38,OK
BATT09139,3.39,0.89,21.9,1139,39,OK
BATT09140,3.4,0.9,22.0,1140,40,WARN
BATT09141,3.41,0.91,22.1,1141,41,OK
BATT09142,3.42,0.92,22.2,1142,42,OK
BATT09143,3.43,0.93,22.3,1143,43,OK
BATT09144,3.44,0.94,22.4,1144,44,OK
BATT09145,3.45,0.95,22.5,1145,45,OK
BATT09146,3.46,0.96,22.6,1146,46,OK
BATT09147,3.47,0.97,22.7,1147,47,OK
BATT09148,3.48,0.98,22.8,1148,48,OK
BATT09149,3.49,0.99,22.9,1149,49,OK
BATT09150,3.5,0.5,20.0,1150,50,WARN
BATT09151,3.51,0.51,20.1,1151,51,OK
BATT09152,3.52,0.52,20.2,1152,52,OK
BATT09153,3.53,0.53,20.3,1153,53,OK
BATT09154,3.54,0.54,20.4,1154,54,OK
BATT09155,3.55,0.55,20.5,1155,55,OK
BATT09156,3.56,0.56,20.6,1156,56,OK
BATT09157,3.57,0.57,20.7,1157,57,OK
BATT09158,3.58,0.58,20.8,1158,58,OK
BATT09159,3.59,0.59,20.9,1159,59,OK
BATT09160,3.6,0.6,21.0,1160,60,WARN
BATT09161,3.61,0.61,21.1,1161,61,OK
BATT09162,3.62,0.62,21.2,1162,62,OK
BATT09163,3.63,0.63,21.3,1163,63,OK
BATT09164,3.64,0.64,21.4,1164,64,OK
BATT09165,3.65,0.65,21.5,1165,65,OK
BATT09166,3.66,0.66,21.6,1166,66,OK
BATT09167,3.67,0.67,21.7,1167,67,OK
BATT09168,3.68,0.68,21.8,1168,68,OK
BATT09169,3.69,0.69,21.9,1169,69,OK
BATT09170,3.7,0.7,22.0,1170,70,WARN
BATT09171,3.71,0.71,22.1,1171,71,OK
BATT09172,3.72,0.72,22.2,1172,72,OK
BATT09173,3.73,0.73,22.3,1173,73,OK
BATT09174,3.74,0.74,22.4,1174,74,OK
BATT09175,3.75,0.75,22.5,1175,75,OK
BATT09176,3.76,0.76,22.6,1176,76,OK
BATT09177,3.77,0.77,22.7,1177,77,OK
BATT09178,3.78,0.78,22.8,1178,78,OK
BATT09179,3.79,0.79,22.9,1179,79,OK
BATT09180,3.8,0.8,20.0,1180,80,WARN
BATT09181,3.81,0.81,20.1,1181,81,OK
BATT09182,3.82,0.82,20.2,1182,82,OK
BATT09183,3.83,0.83,20.3,1183,83,OK
BATT09184,3.84,0.84,20.4,1184,84,OK
BATT09185,3.85,0.85,20.5,1185,85,OK
BATT09186,3.86,0.86,20.6,1186,86,OK
BATT09187,3.87,0.87,20.7,1187,87,OK
BATT09188,3.88,0.88,20.8,1188,88,OK
BATT09189,3.89,0.89,20.9,1189,89,OK
BATT09190,3.9,0.9,21.0,1190,90,WARN
BATT09191,3.91,0.91,21.1,1191,91,OK
BATT09192,3.92,0.92,21.2,1192,92,OK
BATT09193,3.93,0.93,21.3,1193,93,OK
BATT09194,3.94,0.94,21.4,1194,94,OK
BATT09195,3.95,0.95,21.5,1195,95,OK
BATT09196,3.96,0.96,21.6,1196,96,OK
BATT09197,3.97,0.97,21.7,1197,97,OK
BATT09198,3.98,0.98,21.8,1198,98,OK
BATT09199,3.99,0.99,21.9,1199,99,OK
BATT09200,3.0,0.5,22.0,1200,0,WARN
BATT09201,3.01,0.51,22.1,1201,1,OK
BATT09202,3.02,0.52,22.2,1202,2,OK
BATT09203,3.03,0.53,22.3,1203,3,OK
BATT09204,3.04,0.54,22.4,1204,4,OK
BATT09205,3.05,0.55,22.5,1205,5,OK
BATT09206,3.06,0.56,22.6,1206,6,OK
BATT09207,3.07,0.57,22.7,1207,7,OK
BATT09208,3.08,0.58,22.8,1208,8,OK
BATT09209,3.09,0.59,22.9,1209,9,OK
BATT09210,3.1,0.6,20.0,1210,10,WARN
BATT09211,3.11,0.61,20.1,1211,11,OK
BATT09212,3.12,0.62,20.2,1212,12,OK
BATT09213,3.13,0.63,20.3,1213,13,OK
BATT09214,3.14,0.64,20.4,1214,14,OK
BATT09215,3.15,0.65,20.5,1215,15,OK
BATT09216,3.16,0.66,20.6,1216,16,OK
BATT09217,3.17,0.67,20.7,1217,17,OK
BATT09218,3.18,0.68,20.8,1218,18,OK
BATT09219,3.19,0.69,20.9,1219,19,OK
BATT09220,3.2,0.7,21.0,1220,20,WARN
BATT09221,3.21,0.71,21.1,1221,21,OK
BATT09222,3.22,0.72,21.2,1222,22,OK
BATT09223,3.23,0.73,21.3,1223,23,OK
BATT09224,3.24,0.74,21.4,1224,24,OK
BATT09225,3.25,0.75,21.5,1225,25,OK
BATT09226,3.26,0.76,21.6,1226,26,OK
BATT09227,3.27,0.77,21.7,1227,27,OK
BATT09228,3.28,0.78,21.8,1228,28,OK
BATT09229,3.29,0.79,21.9,1229,29,OK
BATT09230,3.3,0.8,22.0,1230,30,WARN
BATT09231,3.31,0.81,22.1,1231,31,OK
BATT09232,3.32,0.82,22.2,1232,32,OK
BATT09233,3.33,0.83,22.3,1233,33,OK
BATT09234,3.34,0.84,22.4,1234,34,OK
BATT09235,3.35,0.85,22.5,1235,35,OK
BATT09236,3.36,0.86,22.6,1236,36,OK
BATT09237,3.37,0.87,22.7,1237,37,OK
BATT09238,3.38,0.88,22.8,1238,38,OK
BATT09239,3.39,0.89,22.9,1239,39,OK
BATT09240,3.4,0.9,20.0,1240,40,WARN
BATT09241,3.41,0.91,20.1,1241,41,OK
BATT09242,3.42,0.92,20.2,1242,42,OK
BATT09243,3.43,0.93,20.3,1243,43,OK
BATT09244,3.44,0.94,20.4,1244,44,OK
BATT09245,3.45,0.95,20.5,1245,45,OK
BATT09246,3.46,0.96,20.6,1246,46,OK
BATT09247,3.47,0.97,20.7,1247,47,OK
BATT09248,3.48,0.98,20.8,1248,48,OK
BATT09249,3.49,0.99,20.9,1249,49,OK
BATT09250,3.5,0.5,21.0,1250,50,WARN
BATT09251,3.51,0.51,21.1,1251,51,OK
BATT09252,3.52,0.52,21.2,1252,52,OK
BATT09253,3.53,0.53,21.3,1253,53,OK
BATT09254,3.54,0.54,21.4,1254,54,OK
BATT09255,3.55,0.55,21.5,1255,55,OK
BATT09256,3.56,0.56,21.6,1256,56,OK
BATT09257,3.57,0.57,21.7,1257,57,OK
BATT09258,3.58,0.58,21.8,1258,58,OK
BATT09259,3.59,0.59,21.9,1259,59,OK
BATT09260,3.6,0.6,22.0,1260,60,WARN
BATT09261,3.61,0.61,22.1,1261,61,OK
BATT09262,3.62,0.62,22.2,1262,62,OK
BATT09263,3.63,0.63,22.3,1263,63,OK
BATT09264,3.64,0.64,22.4,1264,64,OK
BATT09265,3.65,0.65,22.5,1265,65,OK
BATT09266,3.66,0.66,22.6,1266,66,OK
BATT09267,3.67,0.67,22.7,1267,67,OK
BATT09268,3.68,0.68,22.8,1268,68,OK
BATT09269,3.69,0.69,22.9,1269,69,OK
BATT09270,3.7,0.7,20.0,1270,70,WARN
BATT09271,3.71,0.71,20.1,1271,71,OK
BATT09272,3.72,0.72,20.2,1272,72,OK
BATT09273,3.73,0.73,20.3,1273,73,OK
BATT09274,3.74,0.74,20.4,1274,74,OK
BATT09275,3.75,0.75,20.5,1275,75,OK
BATT09276,3.76,0.76,20.6,1276,76,OK
BATT09277,3.77,0.77,20.7,1277,77,OK
BATT09278,3.78,0.78,20.8,1278,78,OK
BATT09279,3.79,0.79,20.9,1279,79,OK
BATT09280,3.8,0.8,21.0,1280,80,WARN
BATT09281,3.81,0.81,21.1,1281,81,OK
BATT09282,3.82,0.82,21.2,1282,82,OK
BATT09283,3.83,0.83,21.3,1283,83,OK
BATT09284,3.84,0.84,21.4,1284,84,OK
BATT09285,3.85,0.85,21.5,1285,85,OK
BATT09286,3.86,0.86,21.6,1286,86,OK
BATT09287,3.87,0.87,21.7,1287,87,OK
BATT09288,3.88,0.88,21.8,1288,88,OK
BATT09289,3.89,0.89,21.9,1289,89,OK
BATT09290,3.9,0.9,22.0,1290,90,WARN
BATT09291,3.91,0.91,22.1,1291,91,OK
BATT09292,3.92,0.92,22.2,1292,92,OK
BATT09293,3.93,0.93,22.3,1293,93,OK
BATT09294,3.94,0.94,22.4,1294,94,OK
BATT09295,3.95,0.95,22.5,1295,95,OK
BATT09296,3.96,0.96,22.6,1296,96,OK
BATT09297,3.97,0.97,22.7,1297,97,OK
BATT09298,3.98,0.98,22.8,1298,98,OK
BATT09299,3.99,0.99,22.9,1299,99,OK
BATT09300,3.0,0.5,20.0,1300,0,WARN
BATT09301,3.01,0.51,20.1,1301,1,OK
BATT09302,3.02,0.52,20.2,1302,2,OK
BATT09303,3.03,0.53,20.3,1303,3,OK
BATT09304,3.04,0.54,20.4,1304,4,OK
BATT09305,3.05,0.55,20.5,1305,5,OK
BATT09306,3.06,0.56,20.6,1306,6,OK
BATT09307,3.07,0.57,20.7,1307,7,OK
BATT09308,3.08,0.58,20.8,1308,8,OK
BATT09309,3.09,0.59,20.9,1309,9,OK
BATT09310,3.1,0.6,21.0,1310,10,WARN
BATT09311,3.11,0.61,21.1,1311,11,OK
BATT09312,3.12,0.62,21.2,1312,12,OK
BATT09313,3.13,0.63,21.3,1313,13,OK
BATT09314,3.14,0.64,21.4,1314,14,OK
BATT09315,3.15,0.65,21.5,1315,15,OK
BATT09316,3.16,0.66,21.6,1316,16,OK
BATT09317,3.17,0.67,21.7,1317,17,OK
BATT09318,3.18,0.68,21.8,1318,18,OK
BATT09319,3.19,0.69,21.9,1319,19,OK
BATT09320,3.2,0.7,22.0,1320,20,WARN
BATT09321,3.21,0.71,22.1,1321,21,OK
BATT09322,3.22,0.72,22.2,1322,22,OK
BATT09323,3.23,0.73,22.3,1323,23,OK
BATT09324,3.24,0.74,22.4,1324,24,OK
BATT09325,3.25,0.75,22.5,1325,25,OK
BATT09326,3.26,0.76,22.6,1326,26,OK
BATT09327,3.27,0.77,22.7,1327,27,OK
BATT09328,3.28,0.78,22.8,1328,28,OK
BATT09329,3.29,0.79,22.9,1329,29,OK
BATT09330,3.3,0.8,20.0,1330,30,WARN
BATT09331,3.31,0.81,20.1,1331,31,OK
BATT09332,3.32,0.82,20.2,1332,32,OK
BATT09333,3.33,0.83,20.3,1333,33,OK
BATT09334,3.34,0.84,20.4,1334,34,OK
BATT09335,3.35,0.85,20.5,1335,35,OK
BATT09336,3.36,0.86,20.6,1336,36,OK
BATT09337,3.37,0.87,20.7,1337,37,OK
BATT09338,3.38,0.88,20.8,1338,38,OK
BATT09339,3.39,0.89,20.9,1339,39,OK
BATT09340,3.4,0.9,21.0,1340,40,WARN
BATT09341,3.41,0.91,21.1,1341,41,OK
BATT09342,3.42,0.92,21.2,1342,42,OK
BATT09343,3.43,0.93,21.3,1343,43,OK
BATT09344,3.44,0.94,21.4,1344,44,OK
BATT09345,3.45,0.95,21.5,1345,45,OK
BATT09346,3.46,0.96,21.6,1346,46,OK
BATT09347,3.47,0.97,21.7,1347,47,OK
BATT09348,3.48,0.98,21.8,1348,48,OK
BATT09349,3.49,0.99,21.9,1349,49,OK
BATT09350,3.5,0.5,22.0,1350,50,WARN
BATT09351,3.51,0.51,22.1,1351,51,OK
BATT09352,3.52,0.52,22.2,1352,52,OK
BATT09353,3.53,0.53,22.3,1353,53,OK
BATT09354,3.54,0.54,22.4,1354,54,OK
BATT09355,3.55,0.55,22.5,1355,55,OK
BATT09356,3.56,0.56,22.6,1356,56,OK
BATT09357,3.57,0.57,22.7,1357,57,OK
BATT09358,3.58,0.58,22.8,1358,58,OK
BATT09359,3.59,0.59,22.9,1359,59,OK
BATT09360,3.6,0.6,20.0,1360,60,WARN
BATT09361,3.61,0.61,20.1,1361,61,OK
BATT09362,3.62,0.62,20.2,1362,62,OK
BATT09363,3.63,0.63,20.3,1363,63,OK
BATT09364,3.64,0.64,20.4,1364,64,OK
BATT09365,3.65,0.65,20.5,1365,65,OK
BATT09366,3.66,0.66,20.6,1366,66,OK
BATT09367,3.67,0.67,20.7,1367,67,OK
BATT09368,3.68,0.68,20.8,1368,68,OK
BATT09369,3.69,0.69,20.9,1369,69,OK
BATT09370,3.7,0.7,21.0,1370,70,WARN
BATT09371,3.71,0.71,21.1,1371,71,OK
BATT09372,3.72,0.72,21.2,1372,72,OK
BATT09373,3.73,0.73,21.3,1373,73,OK
BATT09374,3.74,0.74,21.4,1374,74,OK
BATT09375,3.75,0.75,21.5,1375,75,OK
BATT09376,3.76,0.76,21.6,1376,76,OK
BATT09377,3.77,0.77,21.7,1377,77,OK
BATT09378,3.78,0.78,21.8,1378,78,OK
BATT09379,3.79,0.79,21.9,1379,79,OK
BATT09380,3.8,0.8,22.0,1380,80,WARN
BATT09381,3.81,0.81,22.1,1381,81,OK
BATT09382,3.82,0.82,22.2,1382,82,OK
BATT09383,3.83,0.83,22.3,1383,83,OK
BATT09384,3.84,0.84,22.4,1384,84,OK
BATT09385,3.85,0.85,22.5,1385,85,OK
BATT09386,3.86,0.86,22.6,1386,86,OK
BATT09387,3.87,0.87,22.7,1387,87,OK
BATT09388,3.88,0.88,22.8,1388,88,OK
BATT09389,3.89,0.89,22.9,1389,89,OK
BATT09390,3.9,0.9,20.0,1390,90,WARN
BATT09391,3.91,0.91,20.1,1391,91,OK
BATT09392,3.92,0.92,20.2,1392,92,OK
BATT09393,3.93,0.93,20.3,1393,93,OK
BATT09394,3.94,0.94,20.4,1394,94,OK
BATT09395,3.95,0.95,20.5,1395,95,OK
BATT09396,3.96,0.96,20.6,1396,96,OK
BATT09397,3.97,0.97,20.7,1397,97,OK
BATT09398,3.98,0.98,20.8,1398,98,OK
BATT09399,3.99,0.99,20.9,1399,99,OK
BATT09400,3.0,0.5,21.0,1400,0,WARN
BATT09401,3.01,0.51,21.1,1401,1,OK
BATT09402,3.02,0.52,21.2,1402,2,OK
BATT09403,3.03,0.53,21.3,1403,3,OK
BATT09404,3.04,0.54,21.4,1404,4,OK
BATT09405,3.05,0.55,21.5,1405,5,OK
BATT09406,3.06,0.56,21.6,1406,6,OK
BATT09407,3.07,0.57,21.7,1407,7,OK
BATT09408,3.08,0.58,21.8,1408,8,OK
BATT09409,3.09,0.59,21.9,1409,9,OK
BATT09410,3.1,0.6,22.0,1410,10,WARN
BATT09411,3.11,0.61,22.1,1411,11,OK
BATT09412,3.12,0.62,22.2,1412,12,OK
BATT09413,3.13,0.63,22.3,1413,13,OK
BATT09414,3.14,0.64,22.4,1414,14,OK
BATT09415,3.15,0.65,22.5,1415,15,OK
BATT09416,3.16,0.66,22.6,1416,16,OK
BATT09417,3.17,0.67,22.7,1417,17,OK
BATT09418,3.18,0.68,22.8,1418,18,OK
BATT09419,3.19,0.69,22.9,1419,19,OK
BATT09420,3.2,0.7,20.0,1420,20,WARN
BATT09421,3.21,0.71,20.1,1421,21,OK
BATT09422,3.22,0.72,20.2,1422,22,OK
BATT09423,3.23,0.73,20.3,1423,23,OK
BATT09424,3.24,0.74,20.4,1424,24,OK
BATT09425,3.25,0.75,20.5,1425,25,OK
BATT09426,3.26,0.76,20.6,1426,26,OK
BATT09427,3.27,0.77,20.7,1427,27,OK
BATT09428,3.28,0.78,20.8,1428,28,OK
BATT09429,3.29,0.79,20.9,1429,29,OK
BATT09430,3.3,0.8,21.0,1430,30,WARN
BATT09431,3.31,0.81,21.1,1431,31,OK
BATT09432,3.32,0.82,21.2,1432,32,OK
BATT09433,3.33,0.83,21.3,1433,33,OK
BATT09434,3.34,0.84,21.4,1434,34,OK
BATT09435,3.35,0.85,21.5,1435,35,OK
BATT09436,3.36,0.86,21.6,1436,36,OK
BATT09437,3.37,0.87,21.7,1437,37,OK
BATT09438,3.38,0.88,21.8,1438,38,OK
BATT09439,3.39,0.89,21.9,1439,39,OK
BATT09440,3.4,0.9,22.0,1440,40,WARN
BATT09441,3.41,0.91,22.1,1441,41,OK
BATT09442,3.42,0.92,22.2,1442,42,OK
BATT09443,3.43,0.93,22.3,1443,43,OK
BATT09444,3.44,0.94,22.4,1444,44,OK
BATT09445,3.45,0.95,22.5,1445,45,OK
BATT09446,3.46,0.96,22.6,1446,46,OK
BATT09447,3.47,0.97,22.7,1447,47,OK
BATT09448,3.48,0.98,22.8,1448,48,OK
BATT09449,3.49,0.99,22.9,1449,49,OK
BATT09450,3.5,0.5,20.0,1450,50,WARN
BATT09451,3.51,0.51,20.1,1451,51,OK
BATT09452,3.52,0.52,20.2,1452,52,OK
BATT09453,3.53,0.53,20.3,1453,53,OK
BATT09454,3.54,0.54,20.4,1454,54,OK
BATT09455,3.55,0.55,20.5,1455,55,OK
BATT09456,3.56,0.56,20.6,1456,56,OK
BATT09457,3.57,0.57,20.7,1457,57,OK
BATT09458,3.58,0.58,20.8,1458,58,OK
BATT09459,3.59,0.59,20.9,1459,59,OK
BATT09460,3.6,0.6,21.0,1460,60,WARN
BATT09461,3.61,0.61,21.1,1461,61,OK
BATT09462,3.62,0.62,21.2,1462,62,OK
BATT09463,3.63,0.63,21.3,1463,63,OK
BATT09464,3.64,0.64,21.4,1464,64,OK
BATT09465,3.65,0.65,21.5,1465,65,OK
BATT09466,3.66,0.66,21.6,1466,66,OK
BATT09467,3.67,0.67,21.7,1467,67,OK
BATT09468,3.68,0.68,21.8,1468,68,OK
BATT09469,3.69,0.69,21.9,1469,69,OK
BATT09470,3.7,0.7,22.0,1470,70,WARN
BATT09471,3.71,0.71,22.1,1471,71,OK
BATT09472,3.72,0.72,22.2,1472,72,OK
BATT09473,3.73,0.73,22.3,1473,73,OK
BATT09474,3.74,0.74,22.4,1474,74,OK
BATT09475,3.75,0.75,22.5,1475,75,OK
BATT09476,3.76,0.76,22.6,1476,76,OK
BATT09477,3.77,0.77,22.7,1477,77,OK
BATT09478,3.78,0.78,22.8,1478,78,OK
BATT09479,3.79,0.79,22.9,1479,79,OK
BATT09480,3.8,0.8,20.0,1480,80,WARN
BATT09481,3.81,0.81,20.1,1481,81,OK
BATT09482,3.82,0.82,20.2,1482,82,OK
BATT09483,3.83,0.83,20.3,1483,83,OK
BATT09484,3.84,0.84,20.4,1484,84,OK
BATT09485,3.85,0.85,20.5,1485,85,OK
BATT09486,3.86,0.86,20.6,1486,86,OK
BATT09487,3.87,0.87,20.7,1487,87,OK
BATT09488,3.88,0.88,20.8,1488,88,OK
BATT09489,3.89,0.89,20.9,1489,89,OK
BATT09490,3.9,0.9,21.0,1490,90,WARN
BATT09491,3.91,0.91,21.1,1491,91,OK
BATT09492,3.92,0.92,21.2,1492,92,OK
BATT09493,3.93,0.93,21.3,1493,93,OK
BATT09494,3.94,0.94,21.4,1494,94,OK
BATT09495,3.95,0.95,21.5,1495,95,OK
BATT09496,3.96,0.96,21.6,1496,96,OK
BATT09497,3.97,0.97,21.7,1497,97,OK
BATT09498,3.98,0.98,21.8,1498,98,OK
BATT09499,3.99,0.99,21.9,1499,99,OK
BATT09500,3.0,0.5,22.0,1000,0,WARN
BATT09501,3.01,0.51,22.1,1001,1,OK
BATT09502,3.02,0.52,22.2,1002,2,OK
BATT09503,3.03,0.53,22.3,1003,3,OK
BATT09504,3.04,0.54,22.4,1004,4,OK
BATT09505,3.05,0.55,22.5,1005,5,OK
BATT09506,3.06,0.56,22.6,1006,6,OK
BATT09507,3.07,0.57,22.7,1007,7,OK
BATT09508,3.08,0.58,22.8,1008,8,OK
BATT09509,3.09,0.59,22.9,1009,9,OK
BATT09510,3.1,0.6,20.0,1010,10,WARN
BATT09511,3.11,0.61,20.1,1011,11,OK
BATT09512,3.12,0.62,20.2,1012,12,OK
BATT09513,3.13,0.63,20.3,1013,13,OK
